uniqueid,ts,lat,lng,speed,isha,ishb,distance,event_flag,fl_level,gps_status,gsm_signal,direction,external_bat_voltage,internal_bat_voltage,satellites,hdop,temperature,delta_distance,pluscode,xval,yval,zval,altitude
it_262536356333,5/21/2021 15:28,12.955455,77.707527,17,FALSE,FALSE,16280710,3072,72,A,21,93,13736,3918,13,0.75,0,0,7J4VXP45+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:28,12.955397,77.708084,9,FALSE,FALSE,16280710,3072,492,A,21,95,13631,3918,12,0.83,0,0,7J4VXP45+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:28,12.955562,77.708336,17,FALSE,FALSE,16280811,3072,492,A,25,44,13766,3880,12,0.83,0,0,7J4VXP45+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:28,12.956148,77.708916,5,FALSE,FALSE,16280811,3072,72,A,29,21,13616,3907,13,0.75,0,0,7J4VXP45+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:28,12.956193,77.7089,0,FALSE,FALSE,16280911,3072,72,A,29,65,13646,3907,13,0.75,0,0,7J4VXP45+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:28,12.956227,77.708977,8,FALSE,FALSE,16280911,3072,72,A,31,113,13646,3902,13,0.77,0,0,7J4VXP45+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:28,12.947077,77.718285,5,FALSE,FALSE,16280911,3072,115,A,31,222,13616,3902,13,0.77,0,0,7J4VWPW9+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974622,77.548096,3,FALSE,FALSE,57372,12288,21,A,21,234,14018,4036,9,0.89,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974385,77.547897,3,FALSE,FALSE,57372,4096,21,A,21,231,13932,4014,10,0.95,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974005,77.546776,1,FALSE,FALSE,57583,4096,21,A,25,270,13996,4003,11,0.82,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974002,77.546089,2,FALSE,FALSE,57583,4096,21,A,31,288,13869,4025,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974195,77.545662,1,FALSE,FALSE,57685,12288,28,A,30,271,14060,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974232,77.54525,2,FALSE,FALSE,57685,4096,21,A,20,278,13720,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974238,77.545135,2,FALSE,FALSE,57685,4096,21,A,23,289,13932,4031,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974228,77.54512,2,FALSE,FALSE,57785,4096,21,A,23,289,13571,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.97424,77.545113,2,FALSE,FALSE,57785,4096,28,A,20,289,13698,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974233,77.545097,2,FALSE,FALSE,57785,4096,28,A,20,266,13932,3970,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974183,77.544716,2,FALSE,FALSE,57785,12288,14,A,25,272,13911,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974137,77.543991,1,FALSE,FALSE,57895,4096,14,A,31,264,14060,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.974035,77.543243,2,FALSE,FALSE,57998,4096,21,A,27,261,14060,4025,11,0.83,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.973895,77.542458,2,FALSE,FALSE,57998,4096,21,A,18,258,13996,3975,11,0.83,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.973712,77.541786,1,FALSE,FALSE,58100,4096,21,A,18,258,14081,3981,11,0.81,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.973528,77.54071,1,FALSE,FALSE,58205,4096,21,A,20,257,13869,4014,10,0.85,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.973297,77.539772,1,FALSE,FALSE,58312,12288,28,A,20,256,13954,4020,10,0.85,0,0,7J4VXGFQ+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.973198,77.539391,2,FALSE,FALSE,58414,4096,21,A,26,280,13826,4020,10,0.84,0,0,7J4VXGFQ+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.972655,77.539604,2,FALSE,FALSE,58414,4096,28,A,26,255,13698,4020,10,0.84,0,0,7J4VXGFQ+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.972279,77.540688,3,FALSE,FALSE,58414,4096,28,A,28,241,13826,4031,10,0.85,0,0,7J4VXGCR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.971422,77.540642,2,FALSE,FALSE,58521,4096,14,A,28,227,13826,4020,10,0.85,0,0,7J4VXGCR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.970449,77.540298,2,FALSE,FALSE,58521,12288,8,A,28,211,13783,4020,10,0.85,0,0,7J4VXGCR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:29,12.970669,77.538712,3,FALSE,FALSE,58623,4096,14,A,29,199,14060,4025,10,0.85,0,0,7J4VXGCQ+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974622,77.548096,3,FALSE,FALSE,57372,12288,21,A,21,234,14018,4036,9,0.89,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974385,77.547897,3,FALSE,FALSE,57372,4096,21,A,21,231,13932,4014,10,0.95,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974005,77.546776,1,FALSE,FALSE,57583,4096,21,A,25,270,13996,4003,11,0.82,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974002,77.546089,2,FALSE,FALSE,57583,4096,21,A,31,288,13869,4025,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974195,77.545662,1,FALSE,FALSE,57685,12288,28,A,30,271,14060,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974232,77.54525,2,FALSE,FALSE,57685,4096,21,A,20,278,13720,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974238,77.545135,2,FALSE,FALSE,57685,4096,21,A,23,289,13932,4031,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974228,77.54512,2,FALSE,FALSE,57785,4096,21,A,23,289,13571,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.97424,77.545113,2,FALSE,FALSE,57785,4096,28,A,20,289,13698,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974233,77.545097,2,FALSE,FALSE,57785,4096,28,A,20,266,13932,3970,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974183,77.544716,2,FALSE,FALSE,57785,12288,14,A,25,272,13911,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:30,12.974137,77.543991,1,FALSE,FALSE,57895,4096,14,A,31,264,14060,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.974035,77.543243,2,FALSE,FALSE,57998,4096,21,A,27,261,14060,4025,11,0.83,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.973895,77.542458,2,FALSE,FALSE,57998,4096,21,A,18,258,13996,3975,11,0.83,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.973712,77.541786,1,FALSE,FALSE,58100,4096,21,A,18,258,14081,3981,11,0.81,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.973528,77.54071,1,FALSE,FALSE,58205,4096,21,A,20,257,13869,4014,10,0.85,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.973297,77.539772,1,FALSE,FALSE,58312,12288,28,A,20,256,13954,4020,10,0.85,0,0,7J4VXGFQ+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.973198,77.539391,2,FALSE,FALSE,58414,4096,21,A,26,280,13826,4020,10,0.84,0,0,7J4VXGFQ+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.972655,77.539604,2,FALSE,FALSE,58414,4096,28,A,26,255,13698,4020,10,0.84,0,0,7J4VXGFQ+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.972279,77.540688,3,FALSE,FALSE,58414,4096,28,A,28,241,13826,4031,10,0.85,0,0,7J4VXGCR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.971422,77.540642,2,FALSE,FALSE,58521,4096,14,A,28,227,13826,4020,10,0.85,0,0,7J4VXGCR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.970449,77.540298,2,FALSE,FALSE,58521,12288,8,A,28,211,13783,4020,10,0.85,0,0,7J4VXGCR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:31,12.970669,77.538712,3,FALSE,FALSE,58623,4096,14,A,29,199,14060,4025,10,0.85,0,0,7J4VXGCQ+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974622,77.548096,60,FALSE,FALSE,57372,3072,21,A,21,234,14018,10,9,0.89,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974385,77.547897,60,FALSE,FALSE,57372,3072,21,A,21,231,12000,20,10,0.95,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974005,77.546776,62,FALSE,FALSE,57583,3072,21,A,25,270,12002,4003,11,0.82,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974002,77.546089,64,FALSE,FALSE,57583,3072,21,A,31,288,12003,4025,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974195,77.545662,66,FALSE,FALSE,57685,3072,28,A,30,271,14000,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974232,77.54525,60,FALSE,FALSE,57685,3072,21,A,20,278,12004,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974238,77.545135,50,FALSE,FALSE,57685,3072,21,A,23,289,12005,4031,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974228,77.54512,50,FALSE,FALSE,57785,3072,21,A,23,289,12006,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.97424,77.545113,50,FALSE,FALSE,57785,3072,28,A,20,289,12007,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974233,77.545097,50,FALSE,FALSE,57785,3072,28,A,20,266,16932,12,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974183,77.544716,68,FALSE,FALSE,57785,3072,14,A,25,272,12008,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974137,77.543991,55,FALSE,FALSE,57895,3072,14,A,31,264,14060,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974035,77.543243,51,FALSE,FALSE,57998,3072,21,A,27,261,14060,18,11,0.83,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.973895,77.542458,60,FALSE,FALSE,57998,3072,21,A,18,258,12009,3975,11,0.83,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.973712,77.541786,56,FALSE,FALSE,58100,3072,21,A,18,258,14081,3981,11,0.81,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974622,77.548096,60,FALSE,FALSE,57372,3072,21,A,21,234,14018,10,9,0.89,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974385,77.547897,60,FALSE,FALSE,57372,3072,21,A,21,231,12000,20,10,0.95,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974005,77.546776,62,FALSE,FALSE,57583,3072,21,A,25,270,12002,4003,11,0.82,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974002,77.546089,64,FALSE,FALSE,57583,3072,21,A,31,288,12003,4025,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974195,77.545662,66,FALSE,FALSE,57685,3072,28,A,30,271,14000,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974232,77.54525,60,FALSE,FALSE,57685,3072,21,A,20,278,12004,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974238,77.545135,50,FALSE,FALSE,57685,3072,21,A,23,289,12005,4031,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974228,77.54512,50,FALSE,FALSE,57785,3072,21,A,23,289,12006,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.97424,77.545113,50,FALSE,FALSE,57785,3072,28,A,20,289,12007,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974233,77.545097,50,FALSE,FALSE,57785,3072,28,A,20,266,16932,12,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974183,77.544716,68,FALSE,FALSE,57785,3072,14,A,25,272,12008,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974137,77.543991,55,FALSE,FALSE,57895,3072,14,A,31,264,14060,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.974035,77.543243,51,FALSE,FALSE,57998,3072,21,A,27,261,14060,18,11,0.83,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.973895,77.542458,60,FALSE,FALSE,57998,3072,21,A,18,258,12009,3975,11,0.83,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:32,12.973712,77.541786,56,FALSE,FALSE,58100,3072,21,A,18,258,14081,3981,11,0.81,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:34,12.974622,77.548096,60,FALSE,FALSE,57372,3072,21,A,21,234,14018,10,9,0.89,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:34,12.974385,77.547897,60,FALSE,FALSE,57372,3072,21,A,21,231,12000,20,10,0.95,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:34,12.974005,77.546776,62,FALSE,FALSE,57583,3072,21,A,25,270,12002,4003,11,0.82,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:34,12.974002,77.546089,64,FALSE,FALSE,57583,3072,21,A,31,288,12003,4025,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:34,12.974195,77.545662,66,FALSE,FALSE,57685,3072,28,A,30,271,14000,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:34,12.974232,77.54525,60,FALSE,FALSE,57685,3072,21,A,20,278,12004,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.974238,77.545135,50,FALSE,FALSE,57685,3072,21,A,23,289,12005,4031,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.974228,77.54512,50,FALSE,FALSE,57785,3072,21,A,23,289,12006,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.97424,77.545113,50,FALSE,FALSE,57785,3072,28,A,20,289,12007,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.974233,77.545097,50,FALSE,FALSE,57785,3072,28,A,20,266,16932,12,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.974183,77.544716,68,FALSE,FALSE,57785,3072,14,A,25,272,12008,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.974137,77.543991,55,FALSE,FALSE,57895,3072,14,A,31,264,14060,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.974035,77.543243,51,FALSE,FALSE,57998,3072,21,A,27,261,14060,18,11,0.83,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.973895,77.542458,60,FALSE,FALSE,57998,3072,21,A,18,258,12009,3975,11,0.83,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:35,12.973712,77.541786,56,FALSE,FALSE,58100,3072,21,A,18,258,14081,3981,11,0.81,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974622,77.548096,60,FALSE,FALSE,57372,3200,21,A,21,234,14018,4036,9,0.89,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974385,77.547897,60,FALSE,FALSE,57372,3200,21,A,21,231,13932,4014,10,0.95,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974005,77.546776,62,FALSE,FALSE,57583,3200,21,A,25,270,13996,4003,11,0.82,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974002,77.546089,64,FALSE,FALSE,57583,3072,21,A,31,288,13869,4025,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974195,77.545662,66,FALSE,FALSE,57685,3200,28,A,30,271,14060,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974232,77.54525,60,FALSE,FALSE,57685,3200,21,A,20,278,13720,4014,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974238,77.545135,50,FALSE,FALSE,57685,3200,21,A,23,289,13932,6000,11,0.81,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974228,77.54512,50,FALSE,FALSE,57785,3200,21,A,23,289,13571,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.97424,77.545113,50,FALSE,FALSE,57785,3072,28,A,20,289,13698,4020,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974233,77.545097,50,FALSE,FALSE,57785,3200,28,A,20,266,13932,3970,10,0.84,0,0,7J4VXGFW+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974183,77.544716,68,FALSE,FALSE,57785,3072,14,A,25,272,13911,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974137,77.543991,55,FALSE,FALSE,57895,3200,14,A,31,264,14060,3975,10,0.85,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.974035,77.543243,51,FALSE,FALSE,57998,3200,21,A,27,261,14060,4025,11,0.83,0,0,7J4VXGFV+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.973895,77.542458,60,FALSE,FALSE,57998,3200,21,A,18,258,13996,3975,11,0.83,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:38,12.973712,77.541786,56,FALSE,FALSE,58100,3072,21,A,18,258,14081,3981,11,0.81,0,0,7J4VXGFR+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57372,4096,21,A,2,234,14018,4036,9,0.89,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57372,4096,21,A,2,231,13932,4014,10,0.95,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57583,4096,21,A,2,270,13996,4003,11,0.82,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57583,4096,21,A,1,288,13869,4025,11,0.81,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57685,4096,28,A,30,271,14060,4014,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57685,4096,21,A,20,278,13720,4014,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57685,4096,21,A,23,289,13932,4031,11,0.81,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57785,4096,21,A,23,289,13571,4020,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57785,4096,28,A,20,289,13698,4020,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57785,4096,28,A,20,266,13932,3970,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57785,4096,14,A,25,272,13911,3975,10,0.85,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57895,4096,14,A,31,264,14060,3975,10,0.85,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57998,4096,21,A,27,261,14060,4025,11,0.83,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,57998,4096,21,A,18,258,13996,3975,11,0.83,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,58100,4096,21,A,18,258,14081,3981,11,0.81,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,58205,4096,21,A,20,257,13869,4014,10,0.85,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,58312,4096,28,A,20,256,13954,4020,10,0.85,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,58414,4096,21,A,26,280,13826,4020,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,58414,4096,28,A,26,255,13698,4020,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,58414,4096,28,A,28,241,13826,4031,10,0.85,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:39,12.974622,77.548096,0,FALSE,FALSE,58521,4096,14,A,28,227,13826,4020,10,0.85,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58521,4096,8,A,28,211,13783,4020,10,0.85,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58623,4096,14,A,29,199,14060,4025,10,0.85,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58727,4096,21,A,29,202,14060,4025,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58837,4096,21,A,25,198,13932,4025,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58940,4096,28,A,26,198,13762,4042,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58940,4096,21,A,20,178,13783,4008,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58940,4096,21,A,20,178,13635,4025,9,0.97,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58940,4096,21,A,21,178,13209,4031,9,0.91,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58940,4096,21,A,21,178,13379,4025,8,1.03,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
it_262536356333,5/21/2021 15:40,12.974622,77.548096,0,FALSE,FALSE,58940,4096,21,A,24,178,13720,4014,10,0.84,0,0,7J4VXGFX+,NULL,NULL,NULL,NULL
